,Unnamed: 0,date,id,tweet_text,label
3204,3306,2021-01-17,1350902008945979392,carlquintanilla unbelievable choose various videos location exact time imagine effort involve,Not Hate
3205,3307,2021-01-17,1350902223274987524,jenniferjjacobs incoming biden national security adviser,Not Hate
3206,3308,2021-01-17,1350925800619585543,twitter temporarily suspends rep marjorie taylor greene election misinformation donie cnnpaul,Not Hate
3207,3309,2021-01-17,1350926340363579392,biden track take office without key cabinet roles place ericbradner,Not Hate
3208,3310,2021-01-17,1350939489477271559,lastminute move nsa installing trump loyalist general counsel jeremyherb barbarastarrcnn,Not Hate
3209,3311,2021-01-17,1350954025143959554,police arrest new mexico man near us capitol alleged role january  riot davidgshortell,Not Hate
3210,3312,2021-01-18,1350964013358841858,alexey navalny detained return moscow five months poisoned,Not Hate
3211,3313,2021-01-18,1350964547268521989,wolfblitzer three days inauguration joebiden I anchor special threehour cnnsitroom tonight pm et,Not Hate
3212,3314,2021-01-18,1350979562818174976,biden nominate gary gensler sec commissioner rohit chopra lead consumer financial protection bureau,Not Hate
3213,3315,2021-01-18,1350989870307692546,breaking trump issue around  pardons commutations tuesday sources say jdiamond,Not Hate
3214,3316,2021-01-18,1350992852331995136,abbydphillip tonight tune,Not Hate
3215,3317,2021-01-18,1351001364210487296,coming cnnsotu w jaketapper p et p pt repraskin ronaldklain ltghrmcmaster,Not Hate
3216,3318,2021-01-18,1351020863328559104,flight diverted sunday time russian authorities afraid welcoming crowd gathering,Not Hate
3217,3319,2021-01-18,1351029642162012163,beschlossdc tonight beloved country defense officials tell ap fear possible inside attack inauguration,Not Hate
3218,3320,2021-01-18,1351118803934048258,fbi investigates tip woman possibly stole laptop pelosis office potentially sell russia,Not Hate
3219,3321,2021-01-18,1351122935151525888,cnnsotu gen hr mcmaster former national security adviser president trump told cnns jake tapper trumps efforts overtu,Not Hate
3220,3322,2021-01-18,1351122981280477192,cnnsotu hr mcmaster extrump national security adviser says efforts overturn us election results harmed countrys reput,Not Hate
3221,3323,2021-01-18,1351123040592080898,cnnsotu senate democratic whip dick durbin says whipping votes president trumps second impeachment trial,Not Hate
3222,3324,2021-01-18,1351123058577321989,cnnsotu despite trump administration promise federal government reserve nd coronavirus vaccine doses wer,Not Hate
3223,3325,2021-01-18,1351123086108721156,cnnsotu want people focus solemnity gravity events five americans dead violent mob en,Not Hate
3224,3326,2021-01-18,1351123124385947648,cnnsotu terrorist attack january  happened millions americans infected virus disinformation says,Not Hate
3225,3327,2021-01-18,1351123155125993475,cnnsotu I going lose son end  lose country republic  rep jamie raskin says pr,Not Hate
3226,3328,2021-01-18,1351153836954693632,newday think president commanderinchief obviously another two days charismatic sp,Not Hate
3227,3329,2021-01-18,1351153859738152960,newday cnn learned donald trump preparing issue around hundred pardons commutations next   hour,Not Hate
3228,3330,2021-01-18,1351159839918055430,trumps impeachment trial looms congress prepares arrival biden administration foxreports,Not Hate
3229,3331,2021-01-18,1351186779681005571,wolfblitzer flashback operation desert storm first gulf war started  years ago week cnn mili,Not Hate
3230,3332,2021-01-18,1351191828758986755,wolfblitzer special cnnsitroom last night spoke cnn sports correspondent former buffalobills safety coywire,Not Hate
3231,3333,2021-01-18,1351194674413842434,trumps presidency expected end pardon spree biden era beckons analysis stcollinson,Not Hate
3232,3334,2021-01-18,1351194791023882241,trumps thhour pardons keep tradition even pardoned kevinliptakcnn,Not Hate
3233,3335,2021-01-18,1351199210863996930,capitol building put alert small fire several blocks away karldevries,Not Hate
3234,3336,2021-01-18,1351199485892943876,harris resigns senate ahead inauguration jasjwright chandelis,Not Hate
3235,3337,2021-01-18,1351206642327674895,read kamala harris letter resignation us senate ahead inauguration day,Not Hate
3236,3338,2021-01-18,1351222737222725633,fbi vetting national guard members involved securing us capitol zcohencnn,Not Hate
3237,3339,2021-01-18,1351228339835576324,people could saved simple competence foresight die instead,Not Hate
3238,3340,2021-01-18,1351250129920126982,pelosi demands acting pentagon chief halt order nsa install trump loyalist general counsel,Not Hate
3239,3341,2021-01-18,1351266645159895043,trumps snub bidens historic magnitude katebennettdc,Not Hate
3240,3342,2021-01-18,1351278841726197762,census chief quits early final round citizenship controversy gregorywallace,Not Hate
3241,3343,2021-01-18,1351279500017995777,army secretary says national guards riot response hampered archaic system barbarastarrcnn zcohencnn,Not Hate
3242,3344,2021-01-18,1351288404894511104,gop needs reform heal following spread election disinformation attack us capit,Not Hate
3243,3345,2021-01-18,1351293581860999174,trump leaves office lowest approval history capitol looking like war zone nearly k covid,Not Hate
3244,3346,2021-01-18,1351294088012832786,trump plans farewell sendoff self source says rsvps low far kaitlancollinsreports,Not Hate
3245,3347,2021-01-18,1351294108183257098,luxury picking going work former dem rep cedric richmo,Not Hate
3246,3348,2021-01-18,1351294697176788993,fbi army vetting  national guard troops dc protect inauguration marquardta reports,Not Hate
3247,3349,2021-01-18,1351295756137803779,executive orders biden sign hours taking office jeffzeleny reports,Not Hate
3248,3350,2021-01-18,1351295958001315842,experts fear capitol attack may beginning surge violence rightwing extremists maga,Hate
3249,3351,2021-01-18,1351296613822722048,harvards juliettekayyem breaks new footage january  attack shocking feel violated,Not Hate
3250,3352,2021-01-18,1351297097505632257,prepares leave office less  hours trumps legacy niacnnronbrownstein discuss,Not Hate
3251,3353,2021-01-18,1351297163196846081,fewer  americans vaccinated nickwattcnnreports,Not Hate
3252,3354,2021-01-18,1351317467939921922,democratic rep james clyburn urges presidentelect joe biden use executive powers overcome gop resistance,Not Hate
3253,3355,2021-01-18,1351317744206098434,rudy giuliani voted affidavit ballot bashed failed effort overturn election emsteck,Not Hate
3254,3356,2021-01-19,1351318489173262337,retired new york city firefighter charged connection us capitol riot soniamoghe,Not Hate
3255,3357,2021-01-19,1351318697890164736,trump lift covid related travel restrictions leaves office white house official says,Not Hate
3256,3358,2021-01-19,1351318849031954440,biden crafts inaugural address unify country crisis jeffzeleny gregjkrieg ericbradner,Not Hate
3257,3359,2021-01-19,1351320763039674371,absolutely chance conviction says rep ted lieu impeachment pres trump vi,Not Hate
3258,3360,2021-01-19,1351320772388810752,nickwattcnn correction language tweet chyron say fewer  americans h,Not Hate
3259,3361,2021-01-19,1351321512247259137,martin luther king iii says father martin luther king jr would greatly disappointed heightened,Not Hate
3260,3362,2021-01-19,1351322657103478784,going run vaccine week new york city mayor bill de blasio tells cnns,Not Hate
3261,3363,2021-01-19,1351344718433701890,biden administration braces new wave migrants rolls new immigration plans priscialva,Not Hate
3262,3364,2021-01-19,1351345130096242693,trump moves lift covidrelated travel restrictions biden plans block order,Not Hate
3263,3365,2021-01-19,1351351289138065409,jaketapper met juliettekayyem covering boston marathon bombing terrorist attack never thought would one day discussing,Not Hate
3264,3366,2021-01-19,1351396066336387073,kyledcheney latest suspect capitol riots admitted assaulting police least twice two hours apart,Not Hate
3265,3367,2021-01-19,1351425608203579394,trump leaves america divided since civil war analysis ronbrownstein,Not Hate
3266,3368,2021-01-19,1351426111536852992,cnnopinion night obamas first inauguration davidaxelrod received terrifying phone call could sleep haunted,Not Hate
3267,3369,2021-01-19,1351496438698700800,inside fight capitol us capitol police officers recount unprepared betrayed,Not Hate
3268,3370,2021-01-19,1351504007060140033,trump transformed supreme court mostly helped advance agenda joanbiskupic,Not Hate
3269,3371,2021-01-19,1351504209410220032,watch bidens cabinet confirmation hearings tuesday katesullivandc,Not Hate
3270,3372,2021-01-19,1351504369947185154,bidens favorability rise majority americans think handling transition well,Not Hate
3271,3373,2021-01-19,1351504705864814592,trump hand nuclear football biden zcohencnn,Not Hate
3272,3374,2021-01-19,1351505510722318337,read biden secretary state nominee antony blinkens opening statement,Not Hate
3273,3375,2021-01-19,1351505855703879683,cnnopinion defined among us seek darkness destruction insurrection writes cindymccain ht,Not Hate
3274,3376,2021-01-19,1351527996046372868,read excerpts bidens dni pick avril haines opening statement,Not Hate
3275,3377,2021-01-19,1351528107392585730,jessicadean senatemajldr attend church service joebiden tomorrow st matthews washington dc source familiar con,Not Hate
3276,3378,2021-01-19,1351530403098722305,cnnpr join us day wednesday january th cnns special coverage inauguration joe biden h,Not Hate
3277,3379,2021-01-19,1351532380536901640,kylegriffin joe biden preside national memorial honoring nearly  americans died coronavirus sh,Not Hate
3278,3380,2021-01-19,1351538566216757251,biden announces rachel levine pick assistant secretary hhs would first transgender senateconfirmed f,Not Hate
3279,3381,2021-01-19,1351540418001969155,see field flags planted national mall ahead bidens inauguration scottieandrew,Not Hate
3280,3382,2021-01-19,1351544161263104001,janet yellens confirmation hearing treasury secretary begin philmattingly katesullivandc,Not Hate
3281,3383,2021-01-19,1351544267290910720,bidens dhs pick says confirmed ensure attack like one capitol happen,Not Hate
3282,3384,2021-01-19,1351544330905907201,today trumps last full day office know dc departure tomorrow,Not Hate
3283,3385,2021-01-19,1351544730983792645,mkraju morning front capitol,Not Hate
3284,3386,2021-01-19,1351557228344582144,reflections four weird years fact checking every word donald trump analysis ddale,Not Hate
3285,3387,2021-01-19,1351557610982563844,republican senator kicks confirmation hearing mayorkas visa controversy genevasands,Not Hate
3286,3388,2021-01-19,1351557729542950912,republican responsible overseeing inauguration says feels good security ahead tomorrow alizaslav,Not Hate
3287,3389,2021-01-19,1351558030790451202,senate republican says know impeachment later today anniegrayercnn,Not Hate
3288,3390,2021-01-19,1351558804895371269,biden administration expects early focus domestic extremism threat jimsciutto,Not Hate
3289,3391,2021-01-19,1351561954431795205,brayden harrington bonded biden stuttering appear primetime inauguration special,Not Hate
3290,3392,2021-01-19,1351562381575516161,avril haines bidens dni pick pledges keep politics intelligence trumps wars intelligence c,Not Hate
3291,3393,2021-01-19,1351563804287643650,capitol riot investigators narrow extremist groups militarystyle coordination davidgshortell,Not Hate
3292,3394,2021-01-19,1351570625027043330,biden ethics plan impose new rules incoming outgoing administration officials,Not Hate
3293,3395,2021-01-19,1351572861102796804,several dozen trumps pardons pushed criminal justice reform groups source says jdiamond,Not Hate
3294,3396,2021-01-19,1351573577158389763,apparent leader oath keepers charged planning coordinating breach us capitol zcohencnn,Not Hate
3295,3397,2021-01-19,1351574407580364800,jaketapper former white house chief staff retired marine general john kelly invited trump sendoff able,Not Hate
3296,3398,2021-01-19,1351574740905943040,two army national guard members removed inauguration duty barbarastarrcnn orencnn,Not Hate
3297,3399,2021-01-19,1351581908556279810,harris expected swear  new democratic senators officially vice president,Not Hate
3298,3400,2021-01-19,1351588240822837253,mcconnell says capitol riot mob provoked trump claims inauguration safe successful,Not Hate
3299,3401,2021-01-19,1351605944246013952,hearing bidens pick secretary state start soon,Not Hate
3300,3402,2021-01-19,1351606561517559815,pence expected attend trumps departure ceremony tomorrow sources say acosta,Not Hate
3301,3403,2021-01-19,1351606730220855298,yellen us needs seriously look risks financial system climate change,Not Hate
3302,3404,2021-01-19,1351608425101340672,joe biden late son beau introducing president,Not Hate
3303,3405,2021-01-19,1351610838155714565,bidens flying private plane washington marking another break protocol jeffzeleny,Not Hate
3304,3406,2021-01-19,1351611385030078469,biden administration rescind keystone pipeline permit wednesday sources say merica gregjkrieg,Not Hate
3305,3407,2021-01-19,1351613431913320454,trump talked pardoning kids republican lawmakers kaitlancollins kevinliptakcnn pamelabrowncnn,Not Hate
3306,3408,2021-01-19,1351616522448482307,get overshadowed news today big deal,Not Hate
3307,3409,2021-01-19,1351620659953225732,breaking us surpasses  deaths covid,Not Hate
3308,3410,2021-01-19,1351624632726642691,fauci says easy thing contradict trump scientific facts,Not Hate
3309,3411,2021-01-19,1351624871290294277,democratic senator says senate could install metal detectors outside chamber,Not Hate
3310,3412,2021-01-19,1351625017075900426,blinken us urgent responsibility prevent iran getting nuclear weapon,Not Hate
3311,3413,2021-01-19,1351628714652676097,gop sen hawley blocks quick consideration bidens homeland security nominee,Not Hate
3312,3414,2021-01-19,1351631386445287426,cnn join cnn wednesday inauguration joe biden watch special live coverage historic event unprecedented times,Not Hate
3313,3415,2021-01-19,1351631403314782214,cnnpr join danabashcnn davidchalian johnkingcnn abbydphillip next citizencnn event thursday january  am et,Not Hate
3314,3416,2021-01-19,1351634870460698633,bidens defense secretary pick pledges fight rid ranks racists extremists,Not Hate
3315,3417,2021-01-19,1351634903813795844,russia high agenda says bidens pick secretary state,Not Hate
3316,3418,2021-01-19,1351636843691995139,wolfblitzer friend colleague johnkingcnn getting ready live coverage leading joebiden inauguration c,Not Hate
3317,3419,2021-01-19,1351638196254343168,biden lands joint base andrews eve inauguration,Not Hate
3318,3420,2021-01-19,1351643890286292996,congress briefed emergency protocols ahead highsecurity inauguration ryanobles anniegrayercnn,Not Hate
3319,3421,2021-01-19,1351646370529222662,bidens defense secretary pick says supports overturning trumps ban transgender people military,Not Hate
3320,3422,2021-01-19,1351646618160951304,eliothiggins navalnys latest epic putins incredible corruption giant palace bought well worth watching wond,Not Hate
3321,3423,2021-01-19,1351646783399727118,andrewroth navalny releases massive investigation calls biggest bribe history  billion ruble palace,Not Hate
3322,3424,2021-01-19,1351651122260410369,shocked shocked tell big chunk trumps  report appears lifted authors prior work,Not Hate
3323,3425,2021-01-19,1351651711958589441,tinanguyen new controversial  report contains least three instances recycled copied work entire page,Not Hate
3324,3426,2021-01-19,1351653603614863366,seungminkim capitol rioter arrested sending selfie girlfriends brother federal agent,Not Hate
3325,3427,2021-01-19,1351654126363549696,footnotes amazing,Not Hate
3326,3428,2021-01-19,1351658484400586752,bidenharris memorial covid victims underway dc,Not Hate
3327,3429,2021-01-19,1351660137111564290,michigan covid nurse performs amazing grace,Not Hate
3328,3430,2021-01-19,1351660901125021699,harris tonight grieve begin healing together mediamaureen,Not Hate
3329,3431,2021-01-19,1351662727622774790, lights illuminate lincoln memorial reflecting pool tribute covid victims,Not Hate
3330,3432,2021-01-19,1351664459702546436,jeffzeleny utterly silent tonight mall  lights striking profound,Not Hate
3331,3433,2021-01-19,1351664483291246593,jeffzeleny heal must remember hard sometimes remember heal important nation,Not Hate
3332,3434,2021-01-19,1351668038333030404,biden heal must remember important nation,Not Hate
3333,3435,2021-01-19,1351669552032182272,mcconnell schumer still odds powersharing agreement,Not Hate
3334,3436,2021-01-20,1351682587991957504,defense secretary nominee calls china ascending threat,Not Hate
3335,3437,2021-01-20,1351701081286438912,doj closes insider trading investigation sen richard burr evanperez cnnpaul,Not Hate
3336,3438,2021-01-20,1351713024294449152,jaketapper join us starting wednesday  et complete coverage inaugurations joebiden kamalaharris see th,Not Hate
3337,3439,2021-01-20,1351717430238834688,harris thanks supporters virtual ball carry,Not Hate
3338,3440,2021-01-20,1351717597427982336,michigan nurse sang amazing grace says heart filled love meeting biden,Not Hate
3339,3441,2021-01-20,1351717862487056386,kamala harris doug emhoff escort pences motorcade following inauguration,Not Hate
3340,3442,2021-01-20,1351726672287051780,projectlincoln directly veins,Not Hate
3341,3443,2021-01-20,1351729735932518404,kyledcheney pelosi speaking joyannreid says remains seen gop members congress abetted insurrectionists,Not Hate
3342,3444,2021-01-20,1351729776122355717,yamiche presidentelect biden vice presidentelect harris packed schedule tomorrow  pm white house brief,Not Hate
3343,3445,2021-01-20,1351754612462780416,reverendwarnock ossoff trying explain gets senior senator georgia,Not Hate
3344,3446,2021-01-20,1351755992900501505,kaitlancollins news w pamelabrowncnn trump decided pardon steve bannon lastminute decision made hours sche,Not Hate
3345,3447,2021-01-20,1351757274411360257,boutrousted trump pardoning guy indicted trump justice department defrauding trump supporters fake trump wall,Not Hate
3346,3449,2021-01-20,1351758791008776194,geoffrbennett sen klobuchar tells maddow spray paint left insurrectionists still seen inaugural pl,Not Hate
3347,3451,2021-01-20,1351759487087083520,brhodes obama met merkel dinner staff  election one germans said dismay app,Not Hate
3348,3452,2021-01-20,1351759879279620098,aaronblake trump pardoned longtime political adviser stone campaign chairman manafort later campaign ceo bannon,Not Hate
3349,3453,2021-01-20,1351760105566576640,beschlossdc crime must pay,Not Hate
3350,3454,2021-01-20,1351761354760318977,kenvogel ironically one many things elliottbroidy investigated charged alleged scheme offe,Not Hate
3351,3455,2021-01-20,1351762628717256706,maggienyt remains seen case bigger antagonists mcconnell bannon time,Not Hate
3352,3456,2021-01-20,1351827384174080000,trumps lastminute pardons include bannon lil wayne scores others pamelabrowncnn kevinliptakcnn,Not Hate
3353,3457,2021-01-20,1351827976074178560,read joe biden kamala harris public schedule inauguration day,Not Hate
3354,3458,2021-01-20,1351834326216937480,biden puts trumps climate environmental rollbacks crosshairs gregorywallace kristenhcnn,Not Hate
3355,3459,2021-01-20,1351834484073750531,biden start fast immigration daca border wall travel ban priscialva,Not Hate
3356,3460,2021-01-20,1351834643004346368,biden extend student loan payment deferrals october katielobosco,Not Hate
3357,3461,2021-01-20,1351834837364203520,group house conservatives pushing oust liz cheney effort republican aides still view long shot,Not Hate
3358,3462,2021-01-20,1351835041135996929,biden prepares conjure hope bear pain grieving nation analysis stcollinson,Not Hate
3359,3463,2021-01-20,1351837602899492866,watch inauguration katesullivandc,Not Hate
3360,3464,2021-01-20,1351842964356661251,biden rescind  commission via executive order carolinemkelly,Not Hate
3361,3465,2021-01-20,1351844051297959940,join jaketapper danabashcnn entire cnn team starting am et,Not Hate
3362,3466,2021-01-20,1351844315887136770,trump revokes rule barring lobbying former officials leaves office veronicastrac kevinliptakcnn,Not Hate
3363,3467,2021-01-20,1351846616853053455,officials call vaccine doses us death toll exceeds ,Not Hate
3364,3468,2021-01-20,1351847310838427648,bidens inauguration look different years past know,Not Hate
3365,3469,2021-01-20,1351847468116422659,trump hold departure ceremony morning ahead bidens inauguration,Not Hate
3366,3470,2021-01-20,1351847709930610689,officials critical trump invited sendoff,Not Hate
3367,3471,2021-01-20,1351848261259128833, new democratic senators sworn flip control senate arogdc,Not Hate
3368,3472,2021-01-20,1351852271504601090,read letters outgoing presidents left successors oval office adamplevy scottieandrew,Not Hate
3369,3473,2021-01-20,1351864793033015297,inaugurations work customs follow,Not Hate
3370,3474,2021-01-20,1351870770117570567,trump believes bannon help lead kind political comeback senior adviser said acosta,Not Hate
3371,3475,2021-01-20,1351871855418875905,december preselectbiden told jaketapper  days mask forever one hundred days think w,Not Hate
3372,3476,2021-01-20,1351872194079563779,jaketapper back work amazing danabashcnn abbydphillip historic day us attempts turn page https,Not Hate
3373,3477,2021-01-20,1351873254835826688,trump expected leave white house soon,Not Hate
3374,3478,2021-01-20,1351874929956970496,thecoronavirus pandemic bidens toppriority incoming white house press secretary jrpsaki tells,Not Hate
3375,3479,2021-01-20,1351879130225250307,danabashcnn good morning inaguration day honored cover historic day inauguration like none l,Not Hate
3376,3480,2021-01-20,1351879817906544643,narrow senate majority shape bidens presidency foxreports,Not Hate
3377,3481,2021-01-20,1351881245559578625,breaking trump left white house,Not Hate
3378,3482,2021-01-20,1351882573966786560,jaketapper trump leaves white house,Not Hate
3379,3483,2021-01-20,1351885247303065601,trump taking final flight marine one,Not Hate
3380,3484,2021-01-20,1351886893584175104,trump said great honor serve president parting remarks reporters,Not Hate
3381,3485,2021-01-20,1351888972600012802,melania trump first lady mygreatest honor,Not Hate
3382,3486,2021-01-20,1351891187276390400,always fight trump says closing address president,Not Hate
3383,3487,2021-01-20,1351892653659594752,trump departed dc area last time president,Not Hate
3384,3488,2021-01-20,1351893576393830408,trump left note biden kevinliptakcnn,Not Hate
3385,3489,2021-01-20,1351896555452837893,cnnpolitics closing remarks president donald trump wished incoming administration great luck said ba,Not Hate
3386,3490,2021-01-20,1351900732694409216, house gop freshman sent letter biden committing work,Not Hate
3387,3491,2021-01-20,1351902713857134601,joe biden tweets new day america,Not Hate
3388,3492,2021-01-20,1351906305821310979,obama biden time,Not Hate
3389,3493,2021-01-20,1351908588059557890,todays inauguration sea flags crowds would normally,Not Hate
3390,3494,2021-01-20,1351911534331617280,obamas clintons arrived bidens inauguration,Not Hate
3391,3495,2021-01-20,1351915816275615746,mike pence arrives inauguration ceremony,Not Hate
3392,3496,2021-01-20,1351918184681644033,years inauguration adapted covid pandemic,Not Hate
3393,3497,2021-01-20,1351919433816698886,philmattingly capitol police officer eugene goodman escorting vpelect kamalaharris,Not Hate
3394,3498,2021-01-20,1351921659465371649,lawmakers starting take seats ahead inauguration,Not Hate
3395,3499,2021-01-20,1351924413789298689,scotus judges arrived swearingin ceremony,Not Hate
3396,3500,2021-01-20,1351928337606864908,harris arrives swearingin,Not Hate
3397,3501,2021-01-20,1351928532780408832,joe biden arrived stage,Not Hate
3398,3502,2021-01-20,1351930031220674562,harris use two bibles taking oath,Not Hate
3399,3503,2021-01-20,1351931594290978821,sen klobuchar day ourdemocracy picks,Not Hate
3400,3504,2021-01-20,1351933986906451976,cnnpolitics lady gaga performs national anthem inauguration presidentelect joe biden,Not Hate
3401,3505,2021-01-20,1351934948551380992,breaking kamala harris sworn vice president united states first woman first p,Not Hate
3402,3506,2021-01-20,1351935679178174471,cnnpolitics kamala harris sworn vice president united states first woman first person black,Not Hate
3403,3507,2021-01-20,1351935753190825984,breaking joe biden sworn th president united states,Not Hate
3404,3508,2021-01-20,1351937484255588357,cnnpolitics joe biden sworn th president united states,Not Hate
3405,3509,2021-01-20,1351938908129554432,biden people heard,Not Hate
3406,3510,2021-01-20,1351940526015131649,president biden whole soul,Not Hate
3407,3511,2021-01-20,1351941638009081860,unity wins division throughout us history biden says,Not Hate
3408,3512,2021-01-20,1351941716673245190,cnnpolitics president joe biden says today americas day democracys day day history hope renewal res,Not Hate
3409,3513,2021-01-20,1351944343729410049,biden pledges repair alliances andengage world onceagain,Not Hate
3410,3514,2021-01-20,1351945355525554180,biden vow americans always level,Not Hate
3411,3515,2021-01-20,1351948253558935556,nations first youth poet laureate delivers message americas resilience strength,Not Hate
3412,3516,2021-01-20,1351948305169842180,white house twitter accounts transitioned biden administration,Not Hate
3413,3517,2021-01-20,1351950312861536263,supreme court justices inauguration,Not Hate
3414,3518,2021-01-20,1351951128670457857,biden promises president americans maevereston,Not Hate
3415,3519,2021-01-20,1351951785490051072,amanda gorman calls americans leave behind country better one left powerful inaugurat,Not Hate
3416,3520,2021-01-20,1351957201666121730,biden sworn storied th century family bible devancole,Not Hate
3417,3521,2021-01-20,1351963537770483712,biden participates signing ceremony capitol,Not Hate
3418,3522,2021-01-20,1351963720088489987,relaunches reflect biden presidency,Not Hate
3419,3523,2021-01-20,1351965480895000576,cnnpolitics vice president kamala harris change power looks like directly influence serves analysis cnn,Not Hate
3420,3524,2021-01-20,1351965879781744640,cnnpolitics vice president harris husband doug emhoff escorted former vice president mike pence wife karen pence,Not Hate
3421,3525,2021-01-20,1351987598630203398,trump lays lastminute land mines biden immigration anything make difficult,Not Hate
3422,3526,2021-01-20,1351996577695592458,biden exits presidential car walks white house,Not Hate
3423,3527,2021-01-20,1352000921237135368,jon stewart kicks bidens virtual parade across america,Not Hate
3424,3528,2021-01-20,1352001773557440514,harris steps car walks white house grounds alongside family,Not Hate
3425,3529,2021-01-20,1352003637736845312,biden white house look inauguration day events come next,Not Hate
3426,3530,2021-01-20,1352003705231519749,queen elizabeth sent private congratulatory message president biden,Not Hate
3427,3531,2021-01-20,1352019287909806085,biden signs bold actions first appearance oval office,Not Hate
3428,3532,2021-01-20,1352020443973251075,schumer says full hope speech senate floor,Not Hate
3429,3533,2021-01-20,1352020618636652546,cnnpolitics vice president kamala harris swears three new democratic senators raphael warnock jon ossoff alex padilla flip,Not Hate
3430,3534,2021-01-20,1352020954537459712,paris climate accord biden announces us rejoin landmark agreement,Not Hate
3431,3535,2021-01-20,1352027807031959559,jaketapper watch president biden speak oval office,Not Hate
3432,3536,2021-01-20,1352029039205212164,inauguration like notable moments momentous day devancole,Not Hate
3433,3537,2021-01-20,1352030333869424640,bidens director national intelligence likely get confirmed tonight,Not Hate
3434,3538,2021-01-20,1352036349940019204,biden swears presidential appointees virtual white house ceremony,Not Hate
3435,3539,2021-01-20,1352036416591638530,biden says fire white house staff treat respect,Not Hate
3436,3540,2021-01-21,1352045438283767809,bidens staying white house residence tonight,Not Hate
3437,3541,2021-01-21,1352045895899115523,biden administration holds first white house press briefing,Not Hate
3438,3542,2021-01-21,1352046484347301888,breaking senate confirms avril haines director national intelligence first biden cabinet nominee confi,Not Hate
3439,3543,2021-01-21,1352050754098442240,white house press secretary rebuilding trust american people centralto focus,Not Hate
3440,3544,2021-01-21,1352073304794931203,lastminute trump appointee nsa put administrative leave due inspector general probe zcohencnn,Not Hate
3441,3545,2021-01-21,1352073582822752262,inauguration day witnessing permanence ouramerican ideal tom hanks says,Not Hate
3442,3546,2021-01-21,1352073773512589314,happening inaugural concert celebration lincoln memorial,Not Hate
3443,3547,2021-01-21,1352075267704049668,biden says unity requires us come togetherin common love defines usas americans,Not Hate
3444,3548,2021-01-21,1352075545048190978,brayden harrington recites passage jfks inaugural address,Not Hate
3445,3549,2021-01-21,1352079549148884992,cnnpolitics president joe biden addresses nation celebrating america event american people reason,Not Hate
3446,3550,2021-01-21,1352081545486610438,security unlikely return preriot form postinauguration washington,Not Hate
3447,3551,2021-01-21,1352084924539539457,cnnpolitics celebrating two decades global cooperation space truly honor us celebrate america,Not Hate
3448,3552,2021-01-21,1352086129940561921,gop senators warn mcconnell could face backlash votes convict trump mkraju tedbarrettcnn,Not Hate
3449,3554,2021-01-21,1352090959677431810,former president bush says pulling joe bidens success,Not Hate
3450,3555,2021-01-21,1352091337760366596,vice president harris wewill rise upthis american aspiration,Not Hate
3451,3556,2021-01-21,1352092912260157445,inside joe bidens newly decorated oval office maeganvaz,Not Hate
3452,3557,2021-01-21,1352095005247217666,former presidents barack obama george w bush bill clinton taped message unity honor joe bidens,Not Hate
3453,3558,2021-01-21,1352103767097958400,senwarren rachel maddow asked thought historic day decent man president terrific woman vice pres,Not Hate
3454,3559,2021-01-21,1352200425366315008,biden pushes reopen schools within  days katielobosco,Not Hate
3455,3560,2021-01-21,1352201671154262018,biden inheriting nonexistent covid vaccine plan trump administration sources say mjlee,Not Hate
3456,3561,2021-01-21,1352203801332219905,ac poet amanda gorman tells cnns andersoncooper capitol riot inspired write message hope ingenuity hea,Not Hate
3457,3562,2021-01-21,1352208033544343552,sources tell cnn president joe biden advisers inheriting coronavirus vaccine distribution plan,Not Hate
3458,3563,2021-01-21,1352211393928421384,buttigieg testify transportation secretary post confirmation hearing arogdc djjudd merica,Not Hate
3459,3564,2021-01-21,1352225724674027521,evidence shows capitol rioters brutally attacked police flagpoles fire extinguishers fists,Not Hate
3460,3565,2021-01-21,1352226078123765762,house vote waiver biden defense secretary pick lloyd austin ckmarie,Not Hate
3461,3566,2021-01-21,1352239363602710534,newday president biden sign executive orders direct agencies exercise defense production act white house communica,Not Hate
3462,3567,2021-01-21,1352253437707223040,white house contact form let us people choose personal pronouns,Not Hate
3463,3568,2021-01-21,1352272629021945858,expected biden intends keep fbi director post official says jeffzeleny kevinliptakcnn,Not Hate
3464,3569,2021-01-21,1352279364461862919,many biden white house staff working home another break trump kevinliptakcnn,Not Hate
3465,3570,2021-01-21,1352284526446305281,merica another full circle moment amy klobuchar one pete buttigiegs fiercest critics  primary sang praises,Not Hate
3466,3571,2021-01-21,1352284610248507393,without power sharing agreement republicans senate still chair committees,Not Hate
3467,3572,2021-01-21,1352284650039894019,happening transportation secretary nominee pete buttigieg testifies senate,Not Hate
3468,3573,2021-01-21,1352335825778962435,woman accused involvement pelosi laptop theft capitol riot released home confinement soniamoghe,Not Hate
3469,3574,2021-01-21,1352348134635155468,biden unveils covid plan based science politics signs new initiatives veronicastrac,Not Hate
3470,3575,2021-01-21,1352357300992880644,biden covid plan wartime undertaking,Not Hate
3471,3577,2021-01-21,1352360616141451270,kylegriffin president biden god bless lost souls pandemic says may god bless frontlines,Not Hate
3472,3578,2021-01-21,1352363630067650562,rightwing extremism continue persistent threat dc official says,Not Hate
3473,3579,2021-01-21,1352366716786012160,kaitlancollins take pleasure position contradicting president dr fauci says new adminis,Not Hate
