,date,labels,Hate,Not_Hate,RatioofHate,RatioofNotHate
96,2021-01-09,"['Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate']",7,82,0.07865168539325842,0.9213483146067416
97,2021-01-10,"['Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate']",5,68,0.0684931506849315,0.9315068493150684
98,2021-01-11,"['Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate']",4,101,0.0380952380952381,0.9619047619047619
99,2021-01-12,"['Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate']",9,132,0.06382978723404255,0.9361702127659575
100,2021-01-13,"['Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate']",14,157,0.08187134502923976,0.9181286549707602
101,2021-01-14,"['Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate']",5,133,0.036231884057971016,0.9637681159420289
102,2021-01-15,"['Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate']",6,160,0.03614457831325301,0.963855421686747
103,2021-01-16,"['Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate']",14,132,0.0958904109589041,0.9041095890410958
104,2021-01-17,"['Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate']",4,96,0.04,0.96
105,2021-01-18,"['Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate']",8,118,0.06349206349206349,0.9365079365079365
106,2021-01-19,"['Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate']",7,173,0.03888888888888889,0.9611111111111111
107,2021-01-20,"['Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate', 'Not Hate']",8,167,0.045714285714285714,0.9542857142857143
